Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Numerator,Denominator,"Observed Rate Per 1,000",Footnote,Measure Start Date,Measure End Date
"25043F","G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON)","1500 E. WOODROW WILSON DRIVE","JACKSON","MS","39216","HINDS","6013624471","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","2","858","2.33","","10/01/2015","06/30/2017"
"25043F","G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON)","1500 E. WOODROW WILSON DRIVE","JACKSON","MS","39216","HINDS","6013624471","Postoperative Sepsis (PSI13)","PSI-13","1","488","2.05","","10/01/2015","06/30/2017"
"25043F","G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON)","1500 E. WOODROW WILSON DRIVE","JACKSON","MS","39216","HINDS","6013624471","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","270","0","","10/01/2015","06/30/2017"
"25043F","G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON)","1500 E. WOODROW WILSON DRIVE","JACKSON","MS","39216","HINDS","6013624471","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","0","858","0","","10/01/2015","06/30/2017"
"26004F","KANSAS CITY VA MEDICAL CENTER","4801 LINWOOD BLVD.","KANSAS CITY","MO","64128","JACKSON","8168614700","Pressure Ulcer Rate (PSI03)","PSI-3","4","4620","0.87","","10/01/2015","06/30/2017"
"26004F","KANSAS CITY VA MEDICAL CENTER","4801 LINWOOD BLVD.","KANSAS CITY","MO","64128","JACKSON","8168614700","Inpatient Surgical Deaths (PSI04)","PSI-4","4","50","80","","10/01/2015","06/30/2017"
"26004F","KANSAS CITY VA MEDICAL CENTER","4801 LINWOOD BLVD.","KANSAS CITY","MO","64128","JACKSON","8168614700","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","8498","0","","10/01/2015","06/30/2017"
"26004F","KANSAS CITY VA MEDICAL CENTER","4801 LINWOOD BLVD.","KANSAS CITY","MO","64128","JACKSON","8168614700","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","4711","0","","10/01/2015","06/30/2017"
"26004F","KANSAS CITY VA MEDICAL CENTER","4801 LINWOOD BLVD.","KANSAS CITY","MO","64128","JACKSON","8168614700","Postoperative Hip Fracture (PSI08)","PSI-8","2","6800","0.29","","10/01/2015","06/30/2017"
"26004F","KANSAS CITY VA MEDICAL CENTER","4801 LINWOOD BLVD.","KANSAS CITY","MO","64128","JACKSON","8168614700","Perioperative Bleeding/Bruise (PSI09)","PSI-9","1","1925","0.52","","10/01/2015","06/30/2017"
"26004F","KANSAS CITY VA MEDICAL CENTER","4801 LINWOOD BLVD.","KANSAS CITY","MO","64128","JACKSON","8168614700","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","2","1431","1.4","","10/01/2015","06/30/2017"
"26004F","KANSAS CITY VA MEDICAL CENTER","4801 LINWOOD BLVD.","KANSAS CITY","MO","64128","JACKSON","8168614700","Postoperative Respiratory Failure (PSI11)","PSI-11","11","1175","9.36","","10/01/2015","06/30/2017"
"26004F","KANSAS CITY VA MEDICAL CENTER","4801 LINWOOD BLVD.","KANSAS CITY","MO","64128","JACKSON","8168614700","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","4","1998","2","","10/01/2015","06/30/2017"
"26004F","KANSAS CITY VA MEDICAL CENTER","4801 LINWOOD BLVD.","KANSAS CITY","MO","64128","JACKSON","8168614700","Postoperative Sepsis (PSI13)","PSI-13","7","1395","5.02","","10/01/2015","06/30/2017"
"26004F","KANSAS CITY VA MEDICAL CENTER","4801 LINWOOD BLVD.","KANSAS CITY","MO","64128","JACKSON","8168614700","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","344","0","","10/01/2015","06/30/2017"
"26004F","KANSAS CITY VA MEDICAL CENTER","4801 LINWOOD BLVD.","KANSAS CITY","MO","64128","JACKSON","8168614700","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","1","1057","0.95","","10/01/2015","06/30/2017"
"26007F","POPLAR BLUFF VA MEDICAL CENTER","1500 N. WESTWOOD BLVD.","POPLAR BLUFF","MO","63901","BUTLER","5736864151","Pressure Ulcer Rate (PSI03)","PSI-3","0","360","0","","10/01/2015","06/30/2017"
"26007F","POPLAR BLUFF VA MEDICAL CENTER","1500 N. WESTWOOD BLVD.","POPLAR BLUFF","MO","63901","BUTLER","5736864151","Inpatient Surgical Deaths (PSI04)","PSI-4","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","10/01/2015","06/30/2017"
"26007F","POPLAR BLUFF VA MEDICAL CENTER","1500 N. WESTWOOD BLVD.","POPLAR BLUFF","MO","63901","BUTLER","5736864151","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","724","0","","10/01/2015","06/30/2017"
"26007F","POPLAR BLUFF VA MEDICAL CENTER","1500 N. WESTWOOD BLVD.","POPLAR BLUFF","MO","63901","BUTLER","5736864151","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","473","0","","10/01/2015","06/30/2017"
"26007F","POPLAR BLUFF VA MEDICAL CENTER","1500 N. WESTWOOD BLVD.","POPLAR BLUFF","MO","63901","BUTLER","5736864151","Postoperative Hip Fracture (PSI08)","PSI-8","0","633","0","","10/01/2015","06/30/2017"
"26007F","POPLAR BLUFF VA MEDICAL CENTER","1500 N. WESTWOOD BLVD.","POPLAR BLUFF","MO","63901","BUTLER","5736864151","Perioperative Bleeding/Bruise (PSI09)","PSI-9","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","10/01/2015","06/30/2017"
"26007F","POPLAR BLUFF VA MEDICAL CENTER","1500 N. WESTWOOD BLVD.","POPLAR BLUFF","MO","63901","BUTLER","5736864151","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","10/01/2015","06/30/2017"
"26007F","POPLAR BLUFF VA MEDICAL CENTER","1500 N. WESTWOOD BLVD.","POPLAR BLUFF","MO","63901","BUTLER","5736864151","Postoperative Respiratory Failure (PSI11)","PSI-11","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","10/01/2015","06/30/2017"
"26007F","POPLAR BLUFF VA MEDICAL CENTER","1500 N. WESTWOOD BLVD.","POPLAR BLUFF","MO","63901","BUTLER","5736864151","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","10/01/2015","06/30/2017"
"26007F","POPLAR BLUFF VA MEDICAL CENTER","1500 N. WESTWOOD BLVD.","POPLAR BLUFF","MO","63901","BUTLER","5736864151","Postoperative Sepsis (PSI13)","PSI-13","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","10/01/2015","06/30/2017"
"26007F","POPLAR BLUFF VA MEDICAL CENTER","1500 N. WESTWOOD BLVD.","POPLAR BLUFF","MO","63901","BUTLER","5736864151","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","06/30/2017"
"26007F","POPLAR BLUFF VA MEDICAL CENTER","1500 N. WESTWOOD BLVD.","POPLAR BLUFF","MO","63901","BUTLER","5736864151","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","0","74","0","","10/01/2015","06/30/2017"
"26009F","ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER","915 NORTH GRAND","ST. LOUIS","MO","63106","ST. LOUIS CITY","3146524100","Pressure Ulcer Rate (PSI03)","PSI-3","1","4778","0.21","","10/01/2015","06/30/2017"
"26009F","ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER","915 NORTH GRAND","ST. LOUIS","MO","63106","ST. LOUIS CITY","3146524100","Inpatient Surgical Deaths (PSI04)","PSI-4","5","68","73.53","","10/01/2015","06/30/2017"
"26009F","ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER","915 NORTH GRAND","ST. LOUIS","MO","63106","ST. LOUIS CITY","3146524100","Collapsed lung due to medical treatment (PSI06)","PSI-6","1","9918","0.1","","10/01/2015","06/30/2017"
"26009F","ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER","915 NORTH GRAND","ST. LOUIS","MO","63106","ST. LOUIS CITY","3146524100","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","1","5218","0.19","","10/01/2015","06/30/2017"
"26009F","ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER","915 NORTH GRAND","ST. LOUIS","MO","63106","ST. LOUIS CITY","3146524100","Postoperative Hip Fracture (PSI08)","PSI-8","1","8011","0.12","","10/01/2015","06/30/2017"
"26009F","ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER","915 NORTH GRAND","ST. LOUIS","MO","63106","ST. LOUIS CITY","3146524100","Perioperative Bleeding/Bruise (PSI09)","PSI-9","1","1879","0.53","","10/01/2015","06/30/2017"
"26009F","ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER","915 NORTH GRAND","ST. LOUIS","MO","63106","ST. LOUIS CITY","3146524100","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","3","986","3.04","","10/01/2015","06/30/2017"
"26009F","ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER","915 NORTH GRAND","ST. LOUIS","MO","63106","ST. LOUIS CITY","3146524100","Postoperative Respiratory Failure (PSI11)","PSI-11","2","640","3.13","","10/01/2015","06/30/2017"
"26009F","ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER","915 NORTH GRAND","ST. LOUIS","MO","63106","ST. LOUIS CITY","3146524100","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","2","2014","0.99","","10/01/2015","06/30/2017"
"26009F","ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER","915 NORTH GRAND","ST. LOUIS","MO","63106","ST. LOUIS CITY","3146524100","Postoperative Sepsis (PSI13)","PSI-13","8","951","8.41","","10/01/2015","06/30/2017"
"26009F","ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER","915 NORTH GRAND","ST. LOUIS","MO","63106","ST. LOUIS CITY","3146524100","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","483","0","","10/01/2015","06/30/2017"
"26009F","ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER","915 NORTH GRAND","ST. LOUIS","MO","63106","ST. LOUIS CITY","3146524100","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","0","1342","0","","10/01/2015","06/30/2017"
"26023F","COLUMBIA MO VA MEDICAL CENTER","800 HOSPITAL DR","COLUMBIA","MO","65201","BOONE","5738146000","Pressure Ulcer Rate (PSI03)","PSI-3","2","3120","0.64","","10/01/2015","06/30/2017"
"26023F","COLUMBIA MO VA MEDICAL CENTER","800 HOSPITAL DR","COLUMBIA","MO","65201","BOONE","5738146000","Inpatient Surgical Deaths (PSI04)","PSI-4","8","42","190.48","","10/01/2015","06/30/2017"
"26023F","COLUMBIA MO VA MEDICAL CENTER","800 HOSPITAL DR","COLUMBIA","MO","65201","BOONE","5738146000","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","5983","0","","10/01/2015","06/30/2017"
"26023F","COLUMBIA MO VA MEDICAL CENTER","800 HOSPITAL DR","COLUMBIA","MO","65201","BOONE","5738146000","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","3531","0","","10/01/2015","06/30/2017"
"26023F","COLUMBIA MO VA MEDICAL CENTER","800 HOSPITAL DR","COLUMBIA","MO","65201","BOONE","5738146000","Postoperative Hip Fracture (PSI08)","PSI-8","2","5323","0.38","","10/01/2015","06/30/2017"
"26023F","COLUMBIA MO VA MEDICAL CENTER","800 HOSPITAL DR","COLUMBIA","MO","65201","BOONE","5738146000","Perioperative Bleeding/Bruise (PSI09)","PSI-9","1","1439","0.69","","10/01/2015","06/30/2017"
"26023F","COLUMBIA MO VA MEDICAL CENTER","800 HOSPITAL DR","COLUMBIA","MO","65201","BOONE","5738146000","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","2","1016","1.97","","10/01/2015","06/30/2017"
"26023F","COLUMBIA MO VA MEDICAL CENTER","800 HOSPITAL DR","COLUMBIA","MO","65201","BOONE","5738146000","Postoperative Respiratory Failure (PSI11)","PSI-11","2","640","3.13","","10/01/2015","06/30/2017"
"26023F","COLUMBIA MO VA MEDICAL CENTER","800 HOSPITAL DR","COLUMBIA","MO","65201","BOONE","5738146000","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","2","1608","1.24","","10/01/2015","06/30/2017"
"26023F","COLUMBIA MO VA MEDICAL CENTER","800 HOSPITAL DR","COLUMBIA","MO","65201","BOONE","5738146000","Postoperative Sepsis (PSI13)","PSI-13","6","1073","5.59","","10/01/2015","06/30/2017"
"26023F","COLUMBIA MO VA MEDICAL CENTER","800 HOSPITAL DR","COLUMBIA","MO","65201","BOONE","5738146000","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","239","0","","10/01/2015","06/30/2017"
"26023F","COLUMBIA MO VA MEDICAL CENTER","800 HOSPITAL DR","COLUMBIA","MO","65201","BOONE","5738146000","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","0","723","0","","10/01/2015","06/30/2017"
"27003F","VA MONTANA HEALTHCARE SYSTEM","3687 VETERANS DRIVE","FORT HARRISON","MT","59636","LEWIS AND CLARK","4064477900","Pressure Ulcer Rate (PSI03)","PSI-3","1","1094","0.91","","10/01/2015","06/30/2017"
"27003F","VA MONTANA HEALTHCARE SYSTEM","3687 VETERANS DRIVE","FORT HARRISON","MT","59636","LEWIS AND CLARK","4064477900","Inpatient Surgical Deaths (PSI04)","PSI-4","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","06/30/2017"
"27003F","VA MONTANA HEALTHCARE SYSTEM","3687 VETERANS DRIVE","FORT HARRISON","MT","59636","LEWIS AND CLARK","4064477900","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","2152","0","","10/01/2015","06/30/2017"
"27003F","VA MONTANA HEALTHCARE SYSTEM","3687 VETERANS DRIVE","FORT HARRISON","MT","59636","LEWIS AND CLARK","4064477900","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","1378","0","","10/01/2015","06/30/2017"
"27003F","VA MONTANA HEALTHCARE SYSTEM","3687 VETERANS DRIVE","FORT HARRISON","MT","59636","LEWIS AND CLARK","4064477900","Postoperative Hip Fracture (PSI08)","PSI-8","0","1717","0","","10/01/2015","06/30/2017"
"27003F","VA MONTANA HEALTHCARE SYSTEM","3687 VETERANS DRIVE","FORT HARRISON","MT","59636","LEWIS AND CLARK","4064477900","Perioperative Bleeding/Bruise (PSI09)","PSI-9","1","316","3.16","","10/01/2015","06/30/2017"
"27003F","VA MONTANA HEALTHCARE SYSTEM","3687 VETERANS DRIVE","FORT HARRISON","MT","59636","LEWIS AND CLARK","4064477900","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","0","246","0","","10/01/2015","06/30/2017"
"27003F","VA MONTANA HEALTHCARE SYSTEM","3687 VETERANS DRIVE","FORT HARRISON","MT","59636","LEWIS AND CLARK","4064477900","Postoperative Respiratory Failure (PSI11)","PSI-11","1","232","4.31","","10/01/2015","06/30/2017"
"27003F","VA MONTANA HEALTHCARE SYSTEM","3687 VETERANS DRIVE","FORT HARRISON","MT","59636","LEWIS AND CLARK","4064477900","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","1","329","3.04","","10/01/2015","06/30/2017"
"27003F","VA MONTANA HEALTHCARE SYSTEM","3687 VETERANS DRIVE","FORT HARRISON","MT","59636","LEWIS AND CLARK","4064477900","Postoperative Sepsis (PSI13)","PSI-13","0","228","0","","10/01/2015","06/30/2017"
"27003F","VA MONTANA HEALTHCARE SYSTEM","3687 VETERANS DRIVE","FORT HARRISON","MT","59636","LEWIS AND CLARK","4064477900","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","58","0","","10/01/2015","06/30/2017"
"27003F","VA MONTANA HEALTHCARE SYSTEM","3687 VETERANS DRIVE","FORT HARRISON","MT","59636","LEWIS AND CLARK","4064477900","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","0","178","0","","10/01/2015","06/30/2017"
"28006F","OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM)","4101 WOOLWORTH AVENUE","OMAHA","NE","68105","DOUGLAS","4023468800","Pressure Ulcer Rate (PSI03)","PSI-3","1","2510","0.4","","10/01/2015","06/30/2017"
"28006F","OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM)","4101 WOOLWORTH AVENUE","OMAHA","NE","68105","DOUGLAS","4023468800","Inpatient Surgical Deaths (PSI04)","PSI-4","5","29","172.41","","10/01/2015","06/30/2017"
"28006F","OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM)","4101 WOOLWORTH AVENUE","OMAHA","NE","68105","DOUGLAS","4023468800","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","4926","0","","10/01/2015","06/30/2017"
"28006F","OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM)","4101 WOOLWORTH AVENUE","OMAHA","NE","68105","DOUGLAS","4023468800","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","2728","0","","10/01/2015","06/30/2017"
"28006F","OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM)","4101 WOOLWORTH AVENUE","OMAHA","NE","68105","DOUGLAS","4023468800","Postoperative Hip Fracture (PSI08)","PSI-8","0","3764","0","","10/01/2015","06/30/2017"
"28006F","OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM)","4101 WOOLWORTH AVENUE","OMAHA","NE","68105","DOUGLAS","4023468800","Perioperative Bleeding/Bruise (PSI09)","PSI-9","0","1261","0","","10/01/2015","06/30/2017"
"28006F","OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM)","4101 WOOLWORTH AVENUE","OMAHA","NE","68105","DOUGLAS","4023468800","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","0","876","0","","10/01/2015","06/30/2017"
"28006F","OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM)","4101 WOOLWORTH AVENUE","OMAHA","NE","68105","DOUGLAS","4023468800","Postoperative Respiratory Failure (PSI11)","PSI-11","5","734","6.81","","10/01/2015","06/30/2017"
"28006F","OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM)","4101 WOOLWORTH AVENUE","OMAHA","NE","68105","DOUGLAS","4023468800","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","2","1317","1.52","","10/01/2015","06/30/2017"
"28006F","OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM)","4101 WOOLWORTH AVENUE","OMAHA","NE","68105","DOUGLAS","4023468800","Postoperative Sepsis (PSI13)","PSI-13","4","844","4.74","","10/01/2015","06/30/2017"
"28006F","OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM)","4101 WOOLWORTH AVENUE","OMAHA","NE","68105","DOUGLAS","4023468800","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","278","0","","10/01/2015","06/30/2017"
"28006F","OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM)","4101 WOOLWORTH AVENUE","OMAHA","NE","68105","DOUGLAS","4023468800","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","2","646","3.1","","10/01/2015","06/30/2017"
"29002F","VA SIERRA NEVADA HEALTHCARE SYSTEM","975 KIRMAN AVENUE","RENO","NV","89502","WASHOE","7753281263","Pressure Ulcer Rate (PSI03)","PSI-3","0","2787","0","","10/01/2015","06/30/2017"
"29002F","VA SIERRA NEVADA HEALTHCARE SYSTEM","975 KIRMAN AVENUE","RENO","NV","89502","WASHOE","7753281263","Inpatient Surgical Deaths (PSI04)","PSI-4","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","06/30/2017"
"29002F","VA SIERRA NEVADA HEALTHCARE SYSTEM","975 KIRMAN AVENUE","RENO","NV","89502","WASHOE","7753281263","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","5231","0","","10/01/2015","06/30/2017"
"29002F","VA SIERRA NEVADA HEALTHCARE SYSTEM","975 KIRMAN AVENUE","RENO","NV","89502","WASHOE","7753281263","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","3321","0","","10/01/2015","06/30/2017"
"29002F","VA SIERRA NEVADA HEALTHCARE SYSTEM","975 KIRMAN AVENUE","RENO","NV","89502","WASHOE","7753281263","Postoperative Hip Fracture (PSI08)","PSI-8","0","4219","0","","10/01/2015","06/30/2017"
"29002F","VA SIERRA NEVADA HEALTHCARE SYSTEM","975 KIRMAN AVENUE","RENO","NV","89502","WASHOE","7753281263","Perioperative Bleeding/Bruise (PSI09)","PSI-9","0","894","0","","10/01/2015","06/30/2017"
"29002F","VA SIERRA NEVADA HEALTHCARE SYSTEM","975 KIRMAN AVENUE","RENO","NV","89502","WASHOE","7753281263","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","0","533","0","","10/01/2015","06/30/2017"
"29002F","VA SIERRA NEVADA HEALTHCARE SYSTEM","975 KIRMAN AVENUE","RENO","NV","89502","WASHOE","7753281263","Postoperative Respiratory Failure (PSI11)","PSI-11","2","416","4.81","","10/01/2015","06/30/2017"
"29002F","VA SIERRA NEVADA HEALTHCARE SYSTEM","975 KIRMAN AVENUE","RENO","NV","89502","WASHOE","7753281263","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","2","908","2.2","","10/01/2015","06/30/2017"
"29002F","VA SIERRA NEVADA HEALTHCARE SYSTEM","975 KIRMAN AVENUE","RENO","NV","89502","WASHOE","7753281263","Postoperative Sepsis (PSI13)","PSI-13","0","489","0","","10/01/2015","06/30/2017"
"29002F","VA SIERRA NEVADA HEALTHCARE SYSTEM","975 KIRMAN AVENUE","RENO","NV","89502","WASHOE","7753281263","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","170","0","","10/01/2015","06/30/2017"
"29002F","VA SIERRA NEVADA HEALTHCARE SYSTEM","975 KIRMAN AVENUE","RENO","NV","89502","WASHOE","7753281263","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","0","373","0","","10/01/2015","06/30/2017"
"29004F","VA SOUTHERN NEVADA HEALTHCARE SYSTEM","6900 NORTH PECOS ROAD","N. LAS VEGAS","NV","89086","CLARK","7027919024","Pressure Ulcer Rate (PSI03)","PSI-3","2","4532","0.44","","10/01/2015","06/30/2017"
"29004F","VA SOUTHERN NEVADA HEALTHCARE SYSTEM","6900 NORTH PECOS ROAD","N. LAS VEGAS","NV","89086","CLARK","7027919024","Inpatient Surgical Deaths (PSI04)","PSI-4","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","06/30/2017"
"29004F","VA SOUTHERN NEVADA HEALTHCARE SYSTEM","6900 NORTH PECOS ROAD","N. LAS VEGAS","NV","89086","CLARK","7027919024","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","7627","0","","10/01/2015","06/30/2017"
"29004F","VA SOUTHERN NEVADA HEALTHCARE SYSTEM","6900 NORTH PECOS ROAD","N. LAS VEGAS","NV","89086","CLARK","7027919024","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","4893","0","","10/01/2015","06/30/2017"
"29004F","VA SOUTHERN NEVADA HEALTHCARE SYSTEM","6900 NORTH PECOS ROAD","N. LAS VEGAS","NV","89086","CLARK","7027919024","Postoperative Hip Fracture (PSI08)","PSI-8","0","6436","0","","10/01/2015","06/30/2017"
"29004F","VA SOUTHERN NEVADA HEALTHCARE SYSTEM","6900 NORTH PECOS ROAD","N. LAS VEGAS","NV","89086","CLARK","7027919024","Perioperative Bleeding/Bruise (PSI09)","PSI-9","2","957","2.09","","10/01/2015","06/30/2017"
"29004F","VA SOUTHERN NEVADA HEALTHCARE SYSTEM","6900 NORTH PECOS ROAD","N. LAS VEGAS","NV","89086","CLARK","7027919024","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","0","657","0","","10/01/2015","06/30/2017"
"29004F","VA SOUTHERN NEVADA HEALTHCARE SYSTEM","6900 NORTH PECOS ROAD","N. LAS VEGAS","NV","89086","CLARK","7027919024","Postoperative Respiratory Failure (PSI11)","PSI-11","4","559","7.16","","10/01/2015","06/30/2017"
"29004F","VA SOUTHERN NEVADA HEALTHCARE SYSTEM","6900 NORTH PECOS ROAD","N. LAS VEGAS","NV","89086","CLARK","7027919024","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","2","991","2.02","","10/01/2015","06/30/2017"
"29004F","VA SOUTHERN NEVADA HEALTHCARE SYSTEM","6900 NORTH PECOS ROAD","N. LAS VEGAS","NV","89086","CLARK","7027919024","Postoperative Sepsis (PSI13)","PSI-13","2","631","3.17","","10/01/2015","06/30/2017"
"29004F","VA SOUTHERN NEVADA HEALTHCARE SYSTEM","6900 NORTH PECOS ROAD","N. LAS VEGAS","NV","89086","CLARK","7027919024","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","197","0","","10/01/2015","06/30/2017"
"29004F","VA SOUTHERN NEVADA HEALTHCARE SYSTEM","6900 NORTH PECOS ROAD","N. LAS VEGAS","NV","89086","CLARK","7027919024","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","0","666","0","","10/01/2015","06/30/2017"
"31001F","VA NEW JERSEY HEALTH CARE SYSTEM","385 TREMONT AVENUE","EAST ORANGE","NJ","07018","ESSEX","9736761000","Pressure Ulcer Rate (PSI03)","PSI-3","1","2345","0.43","","10/01/2015","06/30/2017"
"31001F","VA NEW JERSEY HEALTH CARE SYSTEM","385 TREMONT AVENUE","EAST ORANGE","NJ","07018","ESSEX","9736761000","Inpatient Surgical Deaths (PSI04)","PSI-4","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","06/30/2017"
"31001F","VA NEW JERSEY HEALTH CARE SYSTEM","385 TREMONT AVENUE","EAST ORANGE","NJ","07018","ESSEX","9736761000","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","3719","0","","10/01/2015","06/30/2017"
"31001F","VA NEW JERSEY HEALTH CARE SYSTEM","385 TREMONT AVENUE","EAST ORANGE","NJ","07018","ESSEX","9736761000","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","2059","0","","10/01/2015","06/30/2017"
"31001F","VA NEW JERSEY HEALTH CARE SYSTEM","385 TREMONT AVENUE","EAST ORANGE","NJ","07018","ESSEX","9736761000","Postoperative Hip Fracture (PSI08)","PSI-8","0","2767","0","","10/01/2015","06/30/2017"
"31001F","VA NEW JERSEY HEALTH CARE SYSTEM","385 TREMONT AVENUE","EAST ORANGE","NJ","07018","ESSEX","9736761000","Perioperative Bleeding/Bruise (PSI09)","PSI-9","0","552","0","","10/01/2015","06/30/2017"
"31001F","VA NEW JERSEY HEALTH CARE SYSTEM","385 TREMONT AVENUE","EAST ORANGE","NJ","07018","ESSEX","9736761000","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","3","296","10.14","","10/01/2015","06/30/2017"
